,Unnamed: 0,0,1,2,3,4
20,20,491.8,5989,12,278,
21,21,470.5,6334,12,268,
22,22,449.8,6682,13,263,
23,23,429.4,7039,14,262,
24,24,409.4,7401,14,261,特異点
25,25,389.0,7787,16,264,
26,26,370.1,8157,20,274,
27,27,351.2,8543,22,284,
28,28,334.0,8908,22,287,
29,29,317.2,9278,23,289,特異点
30,30,301.2,9645,26,290,
31,31,285.5,10020,27,291,
32,32,271.0,10381,28,290,
33,33,256.8,10747,29,284,
34,34,243.8,11095,30,279,
35,35,231.1,11454,32,282,極大風速面
36,36,219.0,11814,32,288,特異点
37,37,207.4,12169,31,293,
38,38,196.0,12536,31,296,特異点
39,39,185.4,12891,28,292,
40,40,175.1,13255,26,279,
41,41,165.6,13605,27,271,
42,42,156.0,13980,27,271,
43,43,147.0,14344,27,270,特異点
44,44,138.5,14705,26,271,
45,45,130.3,15073,25,274,
46,46,122.4,15444,24,277,
47,47,114.9,15816,23,283,
48,48,107.8,16188,23,288,
49,49,101.0,16567,21,292,特異点
50,50,94.7,16937,20,295,
51,51,88.6,17317,17,298,
52,52,83.0,17689,13,298,
53,53,77.8,18058,10,296,
54,54,73.0,18421,8,302,特異点
55,55,68.5,18787,5,318,
56,56,64.3,19158,5,335,特異点
57,57,60.3,19537,4,359,
58,58,56.8,19898,2,30,特異点
59,59,53.5,20266,1,32,特異点
60,60,50.4,20637,2,68,特異点
61,61,47.3,21032,2,78,
62,62,44.5,21414,4,92,
63,63,41.8,21808,5,109,
64,64,39.3,22196,6,120,特異点
65,65,37.0,22575,6,120,
66,66,34.7,22981,7,102,
67,67,32.6,23380,8,95,特異点
68,68,30.6,23786,9,95,
69,69,28.7,24200,11,93,
70,70,26.9,24622,13,95,
71,71,25.3,25023,15,101,
72,72,23.7,25453,16,105,
73,73,22.1,25913,16,107,
74,74,20.7,26345,17,108,特異点
75,75,19.3,26808,15,106,
76,76,18.0,27270,15,99,
77,77,16.8,27729,16,97,
78,78,15.7,28181,15,95,
79,79,14.7,28623,16,90,
80,80,13.7,29097,16,87,
81,81,12.7,29612,17,85,
82,82,11.9,30055,18,88,
83,83,11.1,30528,19,87,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1009.6,7,5.3,180,特異点
2,2,991.1,170,8,180,
3,3,954.9,496,11,197,特異点
4,4,919.9,821,10,223,特異点
5,5,885.9,1146,9,230,
6,6,853.2,1469,8,230,
7,7,822.3,1783,7,247,
8,8,792.0,2102,8,238,
9,9,761.7,2434,8,250,
10,10,731.8,2771,10,254,
11,11,702.8,3109,9,258,
12,12,674.5,3451,14,274,
13,13,646.9,3795,15,281,特異点
14,14,620.6,4136,14,271,特異点
15,15,595.4,4472,14,277,
16,16,582.5,4649,15,280,
17,17,558.1,4993,16,287,
18,18,533.9,5346,15,289,
19,19,510.9,5693,15,286,
20,20,488.6,6045,14,290,
21,21,467.6,6388,14,305,
22,22,447.6,6725,14,310,特異点
23,23,428.2,7065,15,308,
24,24,409.1,7412,15,311,
25,25,389.9,7775,16,312,
26,26,370.8,8152,15,310,特異点
27,27,352.1,8536,15,303,
28,28,334.0,8923,15,294,
29,29,316.7,9309,16,286,
30,30,300.2,9692,17,280,
31,31,284.4,10075,18,277,特異点
32,32,269.2,10460,19,280,
33,33,255.0,10834,19,281,
34,34,241.3,11201,20,278,
35,35,228.7,11556,20,284,
36,36,216.8,11910,20,294,
37,37,205.5,12264,21,298,
38,38,194.8,12615,23,299,
39,39,184.5,12960,25,301,
40,40,174.6,13308,26,301,
41,41,165.2,13653,26,301,
42,42,155.6,14022,26,304,
43,43,146.8,14374,27,305,特異点
44,44,138.2,14739,26,305,
45,45,129.8,15114,26,300,
46,46,121.6,15497,25,297,
47,47,113.8,15883,23,295,
48,48,106.3,16275,21,286,特異点
49,49,99.2,16673,18,281,
50,50,92.4,17080,16,275,
51,51,86.0,17488,13,265,特異点
52,52,80.0,17899,9,269,
53,53,74.7,18289,6,267,特異点
54,54,69.9,18671,4,285,
55,55,65.3,19062,4,323,特異点
56,56,61.1,19453,4,317,特異点
57,57,57.4,19825,4,332,特異点
58,58,53.9,20206,2,18,
59,59,50.6,20591,1,77,特異点
60,60,47.6,20965,3,90,
61,61,44.8,21341,4,120,特異点
62,62,42.1,21727,4,108,
63,63,39.5,22127,5,115,特異点
64,64,37.1,22524,5,94,
65,65,34.9,22916,7,67,特異点
66,66,32.7,23335,9,72,
67,67,30.7,23740,13,73,
68,68,28.8,24151,16,82,
69,69,27.0,24569,19,92,
70,70,25.3,24991,20,98,特異点
71,71,23.8,25389,20,106,
72,72,22.3,25814,19,108,
73,73,20.9,26237,17,109,
74,74,19.6,26660,17,110,特異点
75,75,18.3,27113,16,106,
76,76,17.2,27526,15,104,
77,77,16.1,27972,15,100,
78,78,15.0,28446,14,96,
79,79,14.0,28919,15,93,
80,80,13.1,29369,16,93,
81,81,12.2,29852,17,93,
82,82,11.4,30316,16,90,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1011.3,7,2.4,150,特異点
2,2,991.6,180,4,150,
3,3,953.4,523,4,163,
4,4,916.6,864,5,176,
5,5,881.5,1200,5,182,
6,6,847.9,1532,4,195,特異点
7,7,815.1,1868,3,227,特異点
8,8,782.7,2211,3,157,特異点
9,9,750.2,2567,3,152,特異点
10,10,718.1,2933,1,176,特異点
11,11,687.4,3296,1,155,特異点
12,12,658.1,3654,0,-,
13,13,630.7,4001,1,353,特異点
14,14,605.2,4336,4,353,
15,15,580.5,4671,3,356,特異点
16,16,567.6,4850,4,340,
17,17,542.9,5204,6,330,
18,18,518.2,5572,8,322,
19,19,493.8,5951,9,311,
20,20,470.3,6332,9,290,
21,21,447.6,6716,9,280,特異点
22,22,426.0,7096,10,291,
23,23,405.7,7468,12,298,
24,24,385.9,7843,14,303,特異点
25,25,366.9,8219,18,305,
26,26,348.5,8596,20,305,
27,27,330.2,8988,20,303,
28,28,312.2,9389,21,299,
29,29,295.0,9790,20,301,
30,30,278.4,10195,22,308,
31,31,263.1,10586,26,309,特異点
32,32,248.8,10969,25,310,
33,33,235.3,11347,22,309,
34,34,222.6,11718,20,306,
35,35,210.4,12095,19,302,
36,36,198.8,12463,18,297,
37,37,187.7,12833,18,291,
38,38,177.2,13203,17,292,
39,39,167.2,13567,17,293,
40,40,157.7,13925,18,291,
41,41,148.8,14280,17,283,
42,42,139.7,14666,15,279,
43,43,131.6,15027,13,275,特異点
44,44,124.0,15377,13,274,
45,45,116.8,15725,12,278,
46,46,109.7,16089,10,281,
47,47,103.3,16436,10,289,特異点
48,48,97.2,16785,9,295,
49,49,91.4,17135,8,304,
50,50,85.9,17487,6,308,
51,51,80.8,17831,4,323,特異点
52,52,76.0,18177,4,6,
53,53,71.3,18541,5,31,特異点
54,54,66.8,18920,5,38,
55,55,62.8,19280,6,52,
56,56,59.0,19644,6,71,
57,57,55.3,20025,6,88,特異点
58,58,51.9,20403,6,91,
59,59,48.7,20782,5,92,
60,60,45.6,21182,5,73,
61,61,42.8,21571,6,70,
62,62,40.1,21986,7,77,
63,63,37.7,22356,9,75,特異点
64,64,35.4,22751,9,79,
65,65,33.2,23158,10,87,
66,66,31.1,23574,11,87,
67,67,29.2,23978,11,98,
68,68,27.4,24389,11,111,
69,69,25.7,24803,11,116,
70,70,24.0,25245,12,121,特異点
71,71,22.5,25662,11,124,
72,72,21.1,26080,11,120,
73,73,19.7,26529,9,115,
74,74,18.4,26979,7,108,
75,75,17.2,27424,6,104,特異点
76,76,16.1,27861,4,75,
77,77,15.0,28330,4,49,
78,78,13.9,28838,3,25,
79,79,13.0,29285,5,6,特異点
80,80,12.0,29821,4,8,特異点
81,81,11.2,30283,3,24,
82,82,10.4,30781,3,46,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1013.7,7,3.6,150,特異点
2,2,994.1,179,5,150,
3,3,956.7,514,6,148,特異点
4,4,921.0,843,5,158,
5,5,886.1,1176,5,176,特異点
6,6,851.8,1514,5,174,
7,7,818.7,1851,3,170,
8,8,787.4,2181,2,171,特異点
9,9,757.1,2511,1,79,特異点
10,10,727.8,2841,2,214,特異点
11,11,698.5,3183,0,-,
12,12,669.2,3536,2,337,特異点
13,13,641.6,3881,2,355,特異点
14,14,614.9,4227,3,333,
15,15,587.9,4589,6,325,
16,16,574.0,4782,6,319,特異点
17,17,548.1,5151,6,317,
18,18,522.8,5526,9,330,特異点
19,19,498.7,5899,11,327,
20,20,475.7,6269,10,309,特異点
21,21,453.6,6639,10,304,
22,22,432.1,7011,10,306,
23,23,411.9,7376,12,301,
24,24,392.3,7743,15,298,
25,25,373.5,8110,16,298,
26,26,355.7,8471,17,299,
27,27,338.6,8830,18,298,
28,28,322.4,9185,19,298,
29,29,307.4,9526,19,300,
30,30,293.0,9865,19,305,
31,31,279.7,10189,20,309,
32,32,266.6,10521,19,311,
33,33,254.0,10851,20,310,
34,34,242.1,11176,23,307,
35,35,230.4,11509,25,303,特異点
36,36,219.5,11826,25,298,特異点
37,37,208.9,12149,24,297,
38,38,198.8,12473,24,297,
39,39,189.0,12803,24,291,
40,40,179.6,13124,24,292,
41,41,170.4,13451,24,292,
42,42,161.7,13778,23,292,
43,43,153.3,14109,22,293,特異点
44,44,145.4,14428,21,296,
45,45,137.7,14756,18,301,
46,46,130.4,15080,15,303,
47,47,123.4,15407,13,305,
48,48,116.7,15734,11,306,
49,49,110.3,16063,11,309,
50,50,104.1,16396,12,316,特異点
51,51,98.3,16723,11,318,
52,52,92.7,17055,11,328,特異点
53,53,87.3,17396,11,343,
54,54,82.2,17736,10,359,
55,55,77.4,18076,10,16,
56,56,72.9,18413,8,28,
57,57,68.6,18759,7,44,
58,58,64.6,19107,6,56,特異点
59,59,60.8,19462,7,61,
60,60,57.3,19813,7,71,
61,61,54.0,20169,6,77,特異点
62,62,50.9,20523,5,74,
63,63,48.0,20878,6,56,
64,64,45.2,21245,7,52,特異点
65,65,42.6,21608,8,56,
66,66,40.1,21997,9,56,
67,67,37.8,22349,10,63,
68,68,35.6,22730,11,69,
69,69,33.5,23118,11,74,
70,70,31.5,23511,13,85,
71,71,29.6,23908,13,94,特異点
72,72,27.9,24286,12,104,
73,73,26.2,24690,11,115,
74,74,24.6,25096,9,122,
75,75,23.1,25503,8,129,特異点
76,76,21.7,25907,6,125,
77,77,20.3,26339,6,115,
78,78,19.1,26735,5,105,
79,79,17.8,27197,3,102,特異点
80,80,16.7,27619,2,72,
81,81,15.6,28071,2,25,特異点
82,82,14.6,28512,2,19,特異点
83,83,13.7,28934,3,38,
84,84,12.7,29439,3,45,
85,85,11.9,29874,4,56,特異点
86,86,11.1,30338,3,56,
87,87,10.4,30776,3,54,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1014.7,7,3.9,130,特異点
2,2,995.2,178,5,122,特異点
3,3,958.1,510,6,135,
4,4,923.0,834,5,148,特異点
5,5,889.5,1152,4,140,
6,6,857.3,1467,5,139,特異点
7,7,824.6,1797,4,163,特異点
8,8,792.3,2136,3,140,特異点
9,9,761.2,2474,2,139,特異点
10,10,730.4,2821,2,76,特異点
11,11,700.3,3172,3,62,
12,12,671.9,3514,3,33,特異点
13,13,645.2,3847,4,34,
14,14,619.5,4179,5,29,特異点
15,15,593.8,4523,8,15,
16,16,580.5,4705,8,357,
17,17,555.6,5056,7,336,特異点
18,18,530.7,5420,5,334,
19,19,506.4,5789,3,333,特異点
20,20,483.4,6151,4,292,特異点
21,21,460.9,6521,9,276,特異点
22,22,440.0,6879,13,279,
23,23,419.8,7239,16,282,
24,24,400.3,7599,17,283,特異点
25,25,381.3,7962,16,282,
26,26,362.9,8331,16,278,
27,27,345.4,8692,17,276,
28,28,329.2,9040,18,278,
29,29,313.1,9399,18,279,
30,30,298.3,9743,18,276,
31,31,283.8,10095,18,272,
32,32,270.0,10441,16,275,
33,33,257.0,10782,16,282,
34,34,244.6,11113,17,283,
35,35,232.7,11447,18,283,
36,36,221.4,11780,20,281,
37,37,210.5,12112,21,277,
38,38,200.2,12439,22,277,特異点
39,39,190.4,12759,21,282,
40,40,181.0,13082,21,287,
41,41,171.9,13411,20,291,
42,42,163.0,13739,17,298,
43,43,154.5,14070,15,302,特異点
44,44,146.3,14407,13,301,
45,45,138.5,14737,10,291,
46,46,131.0,15071,9,281,
47,47,123.8,15406,8,273,
48,48,116.8,15747,8,270,特異点
49,49,110.3,16082,7,280,
50,50,104.0,16422,7,286,特異点
51,51,97.9,16769,4,280,特異点
52,52,92.1,17118,3,310,特異点
53,53,86.6,17468,2,50,特異点
54,54,81.4,17818,4,86,特異点
55,55,76.6,18161,5,81,
56,56,71.9,18520,7,85,
57,57,67.5,18881,7,86,
58,58,63.5,19236,8,80,
59,59,59.7,19595,8,83,
60,60,56.1,19962,8,86,
61,61,52.7,20334,7,85,
62,62,49.6,20698,7,88,
63,63,46.6,21078,7,78,
64,64,43.9,21444,8,83,
65,65,41.2,21835,9,76,
66,66,38.6,22240,10,76,特異点
67,67,36.3,22624,12,81,
68,68,34.1,23019,13,87,
69,69,32.0,23421,13,102,
70,70,30.0,23831,14,107,
71,71,28.1,24250,14,117,特異点
72,72,26.3,24674,13,123,
73,73,24.6,25102,13,125,
74,74,23.1,25505,12,129,
75,75,21.6,25938,9,131,特異点
76,76,20.3,26341,6,128,
77,77,18.9,26807,4,121,
78,78,17.7,27238,3,112,
79,79,16.5,27701,3,92,特異点
80,80,15.5,28115,3,112,
81,81,14.5,28557,3,126,特異点
82,82,13.5,29034,2,127,
83,83,12.6,29500,1,111,特異点
84,84,11.7,30001,2,41,特異点
85,85,10.9,30480,3,49,
86,86,10.2,30935,5,67,
87,87,9.5,31426,5,82,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1014.5,7,4.6,130,特異点
2,2,996.6,163,6,127,
3,3,961.4,478,7,128,特異点
4,4,926.8,796,8,106,
5,5,893.0,1116,7,92,特異点
6,6,859.5,1443,5,98,
7,7,825.9,1782,3,81,
8,8,793.9,2115,3,90,
9,9,764.5,2433,4,72,
10,10,736.3,2749,3,74,特異点
11,11,708.4,3072,3,27,特異点
12,12,680.9,3399,3,77,特異点
13,13,654.9,3720,5,45,
14,14,630.2,4035,6,22,
15,15,605.7,4358,5,15,
16,16,593.7,4520,5,354,特異点
17,17,569.2,4859,6,340,
18,18,545.8,5193,4,340,
19,19,522.1,5545,4,325,
20,20,499.4,5894,4,311,
21,21,477.3,6249,6,304,特異点
22,22,456.2,6599,9,306,
23,23,435.7,6953,11,298,
24,24,416.0,7305,14,293,
25,25,397.4,7650,16,296,
26,26,379.4,7996,16,299,特異点
27,27,362.5,8332,16,293,
28,28,345.6,8680,16,282,
29,29,329.2,9028,17,278,特異点
30,30,313.4,9379,15,280,
31,31,298.4,9723,11,281,
32,32,284.2,10064,9,283,
33,33,271.0,10394,7,278,特異点
34,34,258.1,10729,8,257,特異点
35,35,245.9,11056,11,263,
36,36,234.4,11378,14,276,特異点
37,37,223.2,11707,15,275,
38,38,212.6,12027,17,272,
39,39,202.3,12348,19,277,特異点
40,40,192.5,12669,19,278,特異点
41,41,183.0,12996,18,274,
42,42,173.4,13340,16,268,
43,43,164.7,13659,14,264,
44,44,156.1,13992,13,262,特異点
45,45,147.7,14335,12,264,
46,46,139.7,14673,12,271,
47,47,132.1,15009,12,277,
48,48,124.9,15341,12,280,特異点
49,49,118.0,15675,11,279,
50,50,111.4,16009,10,281,
51,51,105.1,16347,10,273,特異点
52,52,99.1,16688,10,274,
53,53,93.5,17021,9,274,
54,54,88.0,17366,9,270,
55,55,82.5,17732,6,265,特異点
56,56,77.6,18079,5,226,
57,57,73.1,18419,4,202,
58,58,68.7,18774,4,149,
59,59,64.3,19154,4,120,特異点
60,60,60.5,19507,6,82,特異点
61,61,57.1,19847,7,87,
62,62,53.8,20199,8,96,
63,63,50.6,20570,8,104,
64,64,47.7,20931,6,107,特異点
65,65,44.9,21302,6,103,
66,66,42.3,21668,7,101,
67,67,39.8,22044,8,95,
68,68,37.4,22431,8,88,
69,69,35.2,22812,10,80,特異点
70,70,33.1,23203,11,81,
71,71,31.1,23599,11,81,
72,72,29.1,24021,13,93,
73,73,27.3,24432,13,102,
74,74,25.6,24845,12,106,
75,75,24.0,25264,12,112,
76,76,22.5,25684,10,116,
77,77,21.0,26133,8,122,
78,78,19.7,26551,7,128,特異点
79,79,18.4,26998,6,130,
80,80,17.2,27440,6,125,特異点
81,81,16.0,27915,4,111,
82,82,15.0,28341,5,89,
83,83,14.0,28801,6,63,
84,84,13.0,29298,7,54,特異点
85,85,12.2,29724,8,53,
86,86,11.4,30179,9,55,
87,87,10.6,30669,10,61,
88,88,9.9,31129,11,73,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1013.4,7,5.9,100,特異点
2,2,994.0,176,7,101,
3,3,957.2,507,9,94,
4,4,922.3,827,8,99,特異点
5,5,888.3,1150,5,119,特異点
6,6,855.8,1468,4,109,
7,7,824.9,1780,6,95,
8,8,795.4,2088,5,83,特異点
9,9,765.6,2410,5,103,特異点
10,10,734.9,2754,5,96,
11,11,704.3,3110,6,80,特異点
12,12,675.2,3460,5,41,特異点
13,13,648.0,3798,3,26,
14,14,622.1,4131,2,28,特異点
15,15,597.3,4460,3,103,特異点
16,16,584.5,4635,2,121,特異点
17,17,560.2,4975,1,315,特異点
18,18,536.4,5322,5,299,特異点
19,19,513.0,5677,8,295,
20,20,490.5,6030,9,300,
21,21,468.7,6386,10,287,
22,22,447.4,6744,12,282,
23,23,427.2,7097,13,281,特異点
24,24,407.6,7452,12,279,
25,25,388.8,7804,10,282,
26,26,370.4,8162,9,280,
27,27,352.8,8518,11,276,
28,28,335.2,8890,12,275,
29,29,319.1,9243,10,271,
30,30,303.1,9608,11,270,特異点
31,31,288.6,9953,13,278,
32,32,274.5,10299,14,284,
33,33,261.3,10637,14,286,
34,34,248.8,10964,13,285,
35,35,236.9,11290,13,283,
36,36,225.6,11616,14,286,特異点
37,37,214.4,11956,16,290,
38,38,203.6,12293,19,300,
39,39,193.4,12627,24,307,
40,40,183.6,12960,25,306,特異点
41,41,174.6,13281,23,301,
42,42,166.1,13600,22,296,
43,43,157.8,13920,21,291,
44,44,149.9,14240,21,291,
45,45,142.2,14563,21,294,
46,46,134.8,14887,20,296,
47,47,127.7,15213,17,297,
48,48,120.8,15543,14,296,
49,49,114.1,15880,13,289,
50,50,107.6,16221,12,282,
51,51,101.4,16562,12,279,特異点
52,52,95.6,16898,12,280,
53,53,90.1,17233,9,280,
54,54,84.8,17576,8,280,
55,55,79.7,17927,5,283,特異点
56,56,75.1,18263,3,266,
57,57,70.7,18606,2,255,特異点
58,58,66.6,18953,1,27,特異点
59,59,62.7,19303,3,52,特異点
60,60,59.0,19662,4,47,特異点
61,61,55.5,20024,6,72,
62,62,52.3,20381,6,83,
63,63,49.2,20754,6,108,特異点
64,64,46.2,21143,6,110,特異点
65,65,43.4,21529,5,89,
66,66,40.8,21911,5,76,
67,67,38.4,22287,8,54,特異点
68,68,36.1,22671,10,58,
69,69,33.9,23066,10,65,
70,70,31.9,23453,12,74,
71,71,30.0,23843,13,88,特異点
72,72,28.2,24238,12,100,
73,73,26.4,24659,12,107,
74,74,24.8,25060,11,111,
75,75,23.2,25491,9,113,特異点
76,76,21.8,25893,8,104,
77,77,20.4,26325,8,102,
78,78,19.1,26759,5,104,特異点
79,79,17.9,27188,4,93,
80,80,16.7,27650,5,78,
81,81,15.6,28104,5,58,特異点
82,82,14.6,28547,8,60,
83,83,13.7,28973,10,68,
84,84,12.8,29430,10,69,
85,85,11.9,29920,9,75,
86,86,11.2,30332,9,81,特異点
87,87,10.4,30838,7,74,
88,88,9.7,31318,6,71,
89,89,9.1,31757,6,68,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1012.0,7,3.8,120,特異点
2,2,990.8,193,4,121,
3,3,952.4,537,5,126,
4,4,917.5,859,6,134,特異点
5,5,883.6,1181,6,125,特異点
6,6,850.8,1503,8,144,特異点
7,7,818.6,1831,8,138,
8,8,787.2,2163,5,132,特異点
9,9,756.5,2500,4,107,特異点
10,10,726.5,2840,5,117,
11,11,697.6,3179,6,128,特異点
12,12,670.1,3512,6,122,
13,13,643.2,3848,4,114,特異点
14,14,616.8,4189,2,355,特異点
15,15,591.5,4529,3,301,特異点
16,16,579.0,4703,4,294,
17,17,555.1,5043,7,288,
18,18,532.1,5382,9,281,特異点
19,19,509.7,5723,10,285,
20,20,488.0,6066,11,292,
21,21,467.1,6404,13,290,
22,22,446.8,6748,13,291,特異点
23,23,427.2,7089,13,288,
24,24,408.7,7423,12,280,
25,25,390.0,7773,12,276,
26,26,372.5,8113,11,271,特異点
27,27,355.0,8466,11,272,
28,28,338.5,8811,13,282,
29,29,322.7,9154,14,288,特異点
30,30,307.4,9499,14,289,
31,31,292.8,9842,13,281,
32,32,278.9,10180,12,278,特異点
33,33,265.6,10517,12,289,
34,34,252.8,10858,15,291,
35,35,240.6,11188,17,287,
36,36,228.9,11519,18,286,
37,37,217.8,11849,19,288,
38,38,207.2,12181,20,290,
39,39,196.8,12523,21,292,
40,40,187.0,12845,22,294,
41,41,177.4,13176,23,293,特異点
42,42,168.2,13511,23,294,特異点
43,43,159.3,13852,22,294,
44,44,150.9,14193,20,293,
45,45,143.1,14514,18,288,
46,46,135.5,14845,16,280,
47,47,128.0,15184,15,274,
48,48,120.8,15527,15,272,特異点
49,49,114.2,15854,15,273,
50,50,107.7,16192,13,277,
51,51,101.4,16540,12,281,特異点
52,52,95.5,16882,11,283,
53,53,89.8,17230,10,290,
54,54,84.4,17582,7,299,
55,55,79.3,17935,5,303,特異点
56,56,74.6,18282,4,332,
57,57,70.1,18644,1,7,特異点
58,58,65.9,18990,1,1,特異点
59,59,61.9,19355,2,26,
60,60,58.3,19709,4,36,
61,61,55.0,20057,6,48,
62,62,51.7,20427,8,64,
63,63,48.7,20793,8,74,特異点
64,64,45.8,21174,6,76,
65,65,43.2,21536,6,76,
66,66,40.6,21923,5,66,
67,67,38.2,22304,6,53,
68,68,35.9,22693,9,54,
69,69,33.7,23091,9,55,特異点
70,70,31.7,23476,10,62,
71,71,29.8,23865,11,77,
72,72,28.0,24260,10,94,
73,73,26.2,24681,10,103,
74,74,24.6,25081,10,113,
75,75,23.1,25486,9,116,特異点
76,76,21.6,25923,6,115,
77,77,20.2,26359,6,104,特異点
78,78,18.9,26799,5,92,
79,79,17.7,27233,3,68,特異点
80,80,16.5,27697,4,63,
81,81,15.4,28154,4,53,
82,82,14.4,28600,4,47,特異点
83,83,13.4,29079,6,71,
84,84,12.5,29545,7,75,特異点
85,85,11.6,30050,8,72,
86,86,10.8,30537,9,79,
87,87,10.1,30994,9,70,
88,88,9.3,31557,8,72,
89,89,8.7,32016,8,73,
90,90,8.1,32507,8,63,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1014.0,7,4.5,60,特異点
2,2,995.8,163,8,67,
3,3,960.4,476,9,69,
4,4,925.6,794,8,63,特異点
5,5,890.5,1122,7,79,
6,6,856.8,1447,7,97,
7,7,826.1,1753,6,108,特異点
8,8,797.0,2052,3,176,特異点
9,9,767.7,2364,5,221,
10,10,739.7,2673,7,250,特異点
11,11,712.5,2982,8,251,
12,12,685.6,3296,8,250,
13,13,658.8,3621,7,251,
14,14,633.6,3935,11,256,
15,15,610.1,4239,10,247,
16,16,598.7,4390,11,250,
17,17,576.1,4697,14,253,
18,18,554.1,5006,16,256,
19,19,532.6,5318,16,257,
20,20,511.5,5634,16,251,
21,21,490.8,5954,16,249,
22,22,471.2,6268,16,253,
23,23,452.8,6572,15,254,
24,24,435.7,6864,15,255,
25,25,419.6,7148,17,258,
26,26,404.0,7432,18,257,
27,27,388.5,7723,18,255,
28,28,372.6,8032,19,254,
29,29,357.0,8344,20,255,
30,30,341.3,8668,19,257,特異点
31,31,326.2,8993,19,254,
32,32,311.6,9316,20,252,
33,33,297.8,9634,21,252,
34,34,285.0,9939,23,250,
35,35,272.7,10242,25,246,
36,36,261.1,10537,27,241,特異点
37,37,249.8,10836,26,243,
38,38,238.0,11162,26,250,
39,39,226.7,11482,26,253,
40,40,215.2,11824,26,258,
41,41,204.4,12163,25,260,特異点
42,42,194.9,12474,25,260,
43,43,185.2,12803,25,258,
44,44,176.0,13128,25,258,
45,45,167.2,13453,24,259,
46,46,158.3,13796,23,260,
47,47,149.7,14143,23,262,
48,48,141.8,14475,23,263,
49,49,134.1,14817,23,264,
50,50,126.5,15167,23,262,
51,51,119.2,15523,22,260,
52,52,112.6,15860,20,259,
53,53,106.4,16192,19,256,
54,54,100.5,16523,18,257,特異点
55,55,95.0,16848,17,259,
56,56,89.7,17178,16,263,
57,57,84.7,17509,13,271,
58,58,79.9,17845,10,278,特異点
59,59,75.4,18179,6,275,
60,60,71.0,18525,4,257,
61,61,66.9,18865,5,246,
62,62,63.0,19212,5,236,
63,63,59.4,19556,5,228,特異点
64,64,55.8,19926,5,232,
65,65,52.6,20284,5,222,特異点
66,66,49.5,20652,4,245,
67,67,46.5,21034,4,280,特異点
68,68,43.7,21415,4,298,
69,69,41.2,21778,5,317,特異点
70,70,38.7,22167,2,316,
71,71,36.4,22552,2,334,特異点
72,72,34.2,22944,1,75,特異点
73,73,32.1,23345,1,148,特異点
74,74,30.3,23713,1,344,特異点
75,75,28.4,24128,3,1,
76,76,26.7,24525,4,19,
77,77,25.0,24949,5,34,
78,78,23.5,25349,5,48,特異点
79,79,22.0,25777,4,80,特異点
80,80,20.7,26173,3,89,
81,81,19.3,26634,4,89,特異点
82,82,18.1,27059,5,111,特異点
83,83,16.9,27514,4,105,特異点
84,84,15.9,27918,5,117,
85,85,14.8,28395,6,141,
86,86,13.8,28862,5,155,
87,87,12.8,29365,6,165,特異点
88,88,12.0,29799,5,200,
89,89,11.1,30323,4,245,
90,90,10.3,30828,5,278,特異点
91,91,9.6,31302,6,280,
92,92,8.9,31812,6,281,特異点
93,93,8.3,32283,7,265,特異点
94,94,7.7,32788,6,267,
95,95,7.2,33242,6,283,特異点
96,96,6.6,33832,6,275,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1012.1,7,3.9,110,特異点
2,2,991.9,183,5,107,
3,3,953.4,527,5,112,特異点
4,4,917.3,860,3,146,
5,5,882.6,1190,3,188,
6,6,849.6,1514,1,229,特異点
7,7,818.0,1834,1,283,特異点
8,8,787.6,2151,2,41,特異点
9,9,757.5,2476,1,316,特異点
10,10,728.1,2805,5,297,
11,11,699.5,3135,4,259,
12,12,672.0,3464,5,233,特異点
13,13,645.9,3785,8,256,特異点
14,14,620.2,4112,10,257,
15,15,595.8,4434,13,256,
16,16,584.3,4589,14,260,
17,17,561.9,4900,15,267,
18,18,540.7,5204,14,270,
19,19,519.0,5525,14,270,
20,20,498.3,5842,17,272,
21,21,477.5,6173,17,274,
22,22,457.1,6510,17,277,
23,23,437.6,6842,18,274,
24,24,418.2,7186,19,273,
25,25,399.6,7527,18,276,
26,26,381.7,7867,21,277,
27,27,364.9,8198,22,279,
28,28,349.0,8522,22,285,
29,29,333.9,8842,22,286,
30,30,319.0,9167,22,286,
31,31,304.5,9495,21,285,
32,32,290.1,9832,21,280,
33,33,276.2,10170,21,279,
34,34,262.8,10501,22,286,
35,35,250.1,10830,24,290,
36,36,238.0,11159,24,292,
37,37,226.3,11494,25,297,
38,38,215.1,11826,27,299,
39,39,204.1,12163,30,300,
